"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/09/2018","360610135","1","0.037","ppm","34","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/10/2018","360610135","1","0.039","ppm","36","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/11/2018","360610135","1","0.036","ppm","33","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/12/2018","360610135","1","0.041","ppm","38","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/13/2018","360610135","1","0.051","ppm","47","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/14/2018","360610135","1","0.052","ppm","48","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/15/2018","360610135","1","0.04","ppm","37","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/16/2018","360610135","1","0.038","ppm","35","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/17/2018","360610135","1","0.031","ppm","29","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/18/2018","360610135","1","0.033","ppm","31","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/19/2018","360610135","1","0.037","ppm","34","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/20/2018","360610135","1","0.035","ppm","32","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/21/2018","360610135","1","0.047","ppm","44","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/22/2018","360610135","1","0.052","ppm","48","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/23/2018","360610135","1","0.049","ppm","45","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/24/2018","360610135","1","0.051","ppm","47","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/25/2018","360610135","1","0.033","ppm","31","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/26/2018","360610135","1","0.047","ppm","44","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/27/2018","360610135","1","0.029","ppm","27","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/28/2018","360610135","1","0.049","ppm","45","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/29/2018","360610135","1","0.032","ppm","30","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"04/30/2018","360610135","1","0.034","ppm","31","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/01/2018","360610135","1","0.056","ppm","54","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/02/2018","360610135","1","0.066","ppm","87","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/03/2018","360610135","1","0.061","ppm","71","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/04/2018","360610135","1","0.052","ppm","48","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/05/2018","360610135","1","0.053","ppm","49","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/06/2018","360610135","1","0.046","ppm","43","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/07/2018","360610135","1","0.049","ppm","45","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/08/2018","360610135","1","0.053","ppm","49","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/09/2018","360610135","1","0.047","ppm","44","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/10/2018","360610135","1","0.032","ppm","30","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/12/2018","360610135","1","0.034","ppm","31","15","88.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/13/2018","360610135","1","0.03","ppm","28","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/14/2018","360610135","1","0.027","ppm","25","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/15/2018","360610135","1","0.056","ppm","54","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/16/2018","360610135","1","0.026","ppm","24","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/17/2018","360610135","1","0.013","ppm","12","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/18/2018","360610135","1","0.036","ppm","33","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/19/2018","360610135","1","0.02","ppm","19","15","88.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/20/2018","360610135","1","0.033","ppm","31","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/21/2018","360610135","1","0.05","ppm","46","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/22/2018","360610135","1","0.027","ppm","25","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/23/2018","360610135","1","0.039","ppm","36","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/24/2018","360610135","1","0.062","ppm","74","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/25/2018","360610135","1","0.061","ppm","71","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/26/2018","360610135","1","0.062","ppm","74","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/27/2018","360610135","1","0.039","ppm","36","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/28/2018","360610135","1","0.019","ppm","18","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/29/2018","360610135","1","0.068","ppm","93","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"05/30/2018","360610135","1","0.034","ppm","31","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81976","-73.94825"
"01/01/2018","360631006","1","0.038","ppm","35","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/02/2018","360631006","1","0.038","ppm","35","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/03/2018","360631006","1","0.036","ppm","33","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/05/2018","360631006","1","0.036","ppm","33","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/06/2018","360631006","1","0.036","ppm","33","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/07/2018","360631006","1","0.038","ppm","35","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/08/2018","360631006","1","0.033","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/09/2018","360631006","1","0.028","ppm","26","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/10/2018","360631006","1","0.034","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/11/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/12/2018","360631006","1","0.038","ppm","35","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/13/2018","360631006","1","0.038","ppm","35","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/14/2018","360631006","1","0.035","ppm","32","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/15/2018","360631006","1","0.035","ppm","32","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/16/2018","360631006","1","0.03","ppm","28","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/17/2018","360631006","1","0.031","ppm","29","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/18/2018","360631006","1","0.03","ppm","28","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/19/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/20/2018","360631006","1","0.038","ppm","35","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/21/2018","360631006","1","0.029","ppm","27","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/22/2018","360631006","1","0.023","ppm","21","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/23/2018","360631006","1","0.034","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/24/2018","360631006","1","0.036","ppm","33","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/25/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/26/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/27/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/28/2018","360631006","1","0.031","ppm","29","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/29/2018","360631006","1","0.032","ppm","30","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/30/2018","360631006","1","0.034","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"01/31/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/01/2018","360631006","1","0.033","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/02/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/03/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/04/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/05/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/06/2018","360631006","1","0.038","ppm","35","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/07/2018","360631006","1","0.039","ppm","36","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/08/2018","360631006","1","0.045","ppm","42","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/09/2018","360631006","1","0.041","ppm","38","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/10/2018","360631006","1","0.039","ppm","36","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/11/2018","360631006","1","0.04","ppm","37","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/12/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/13/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/14/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/15/2018","360631006","1","0.023","ppm","21","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/16/2018","360631006","1","0.039","ppm","36","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/17/2018","360631006","1","0.038","ppm","35","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/18/2018","360631006","1","0.039","ppm","36","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/19/2018","360631006","1","0.031","ppm","29","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/20/2018","360631006","1","0.033","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/21/2018","360631006","1","0.034","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/22/2018","360631006","1","0.033","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/23/2018","360631006","1","0.023","ppm","21","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/24/2018","360631006","1","0.035","ppm","32","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/25/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/26/2018","360631006","1","0.04","ppm","37","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/27/2018","360631006","1","0.047","ppm","44","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"02/28/2018","360631006","1","0.044","ppm","41","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/01/2018","360631006","1","0.041","ppm","38","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/02/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/03/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/04/2018","360631006","1","0.044","ppm","41","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/06/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/07/2018","360631006","1","0.034","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/08/2018","360631006","1","0.038","ppm","35","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/09/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/10/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/11/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/12/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/13/2018","360631006","1","0.039","ppm","36","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/14/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/15/2018","360631006","1","0.045","ppm","42","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/16/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/17/2018","360631006","1","0.048","ppm","44","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/18/2018","360631006","1","0.047","ppm","44","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/19/2018","360631006","1","0.045","ppm","42","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/20/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/21/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/22/2018","360631006","1","0.039","ppm","36","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/23/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/24/2018","360631006","1","0.043","ppm","40","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/25/2018","360631006","1","0.043","ppm","40","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/26/2018","360631006","1","0.048","ppm","44","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/27/2018","360631006","1","0.044","ppm","41","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/28/2018","360631006","1","0.034","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/29/2018","360631006","1","0.031","ppm","29","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/30/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"03/31/2018","360631006","1","0.047","ppm","44","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/01/2018","360631006","1","0.045","ppm","42","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/02/2018","360631006","1","0.05","ppm","46","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/03/2018","360631006","1","0.036","ppm","33","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/04/2018","360631006","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/07/2018","360631006","1","0.04","ppm","37","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/08/2018","360631006","1","0.047","ppm","44","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/09/2018","360631006","1","0.044","ppm","41","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/10/2018","360631006","1","0.05","ppm","46","13","76.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/11/2018","360631006","1","0.049","ppm","45","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/12/2018","360631006","1","0.046","ppm","43","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/13/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/14/2018","360631006","1","0.044","ppm","41","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/15/2018","360631006","1","0.041","ppm","38","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/16/2018","360631006","1","0.034","ppm","31","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
"04/17/2018","360631006","1","0.037","ppm","34","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","063","Niagara","43.22386","-78.47888"
